text,translation,target
"Oh, and did I meantion that I bought a Crackberry just after midnight?  Yeah.  Should be here tomorrow afternoon. ","Oh, und habe ich erwähnt, dass ich mir kurz nach Mitternacht ein Crackberry gekauft habe? Ja. Sollte morgen Nachmittag hier sein.",4
@RowenaMace are you eating out?  Just posted some great restaurant deals (incl. free meals!)  http://is.gd/QsVG,@RowenaMace isst du auswärts? Habe gerade einige tolle Restaurantangebote gepostet (inkl. kostenloser Mahlzeiten!) http://is.gd/QsVG,4
http://twitpic.com/6ap6b - Oatmeal Raisin Cookies ,http://twitpic.com/6ap6b - Haferflocken-Rosinenkekse,4
@jiggalee obv i can't call you bc i lost my phone ,"@jiggalee offensichtlich kann ich dich nicht anrufen, weil ich mein Handy verloren habe.",0
"@DanggItsDevin hahar, whaaat concert youu goiing too? man yourr lucky  youu couldnt go &amp;&amp; not geht me anything ahar. ","@DanggItsDevin hahar, zu welchem Konzert gehst du? Mann, du hast Glück, dass du nicht gehen konntest und mir nichts mitgebracht hast ahar.",0
need to lose weight ,muss abnehmen,0
"Meeting fail, nothing resolved. Going to be a rough week ","Meeting gescheitert, nichts gelöst. Es wird eine harte Woche.",0
Its pourin wit rain... N my clean car is parked out in it ,Es regnet in Strömen... und mein sauberes Auto steht draußen.,0
@Mikelangren yeah normally i do when im out with my older cousins but my parents are just stricted! But im a junior! CLASS OF 10! ,"@Mikelangren normalerweise mache ich das, wenn ich mit meinen älteren Cousins unterwegs bin, aber meine Eltern sind einfach streng! Aber ich bin ein Junior! ABSCHLUSSKLASSE 10!",4
Finally got twitterfon up &amp; running ,Endlich Twitterfon zum Laufen gebracht.,4
Going to the car show today cant wait ,"Gehe heute zur Autoshow, kann es kaum erwarten.",4
"@SSnet dope track, but no download? ","@SSnet cooler Track, aber kein Download?",0
@Raysa haha! you are soo right.   and... look where I am.,"@Raysa haha! Du hast so Recht. Und... schau mal, wo ich bin.",0
i think i have an eye infection ,"ich glaube, ich habe eine Augeninfektion",0
At work my head hurts a little due to my neck! I hate when I sleep wrong! ,"Bei der Arbeit tut mir wegen meines Nackens der Kopf ein wenig weh! Ich hasse es, wenn ich falsch schlafe!",0
@Gracious_Grace omg!  How mean!  They're adorable!  ,@Gracious_Grace oh mein Gott! Wie gemein! Sie sind so süß!,4
I will be changing the picture of the Flip Flops so you can ALL See what is on this Site so you can see the Products and Colors in there. ,"Ich werde das Bild der Flip-Flops ändern, damit ihr alle sehen könnt, was auf dieser Seite ist, damit ihr die Produkte und Farben sehen könnt.",4
now holds the Guinness World Record fÃ'm one in 20 Million ,hält jetzt den Guinness-Weltrekord fÃ'm einer von 20 Millionen,4
I'm so excited  have a fantastic day,"Ich bin so aufgeregt, hab einen fantastischen Tag",4
"@DarleneVictoria Oh, I hope you and @KenaRoth don't have to wait that long either ","@DarleneVictoria Oh, ich hoffe, du und @KenaRoth müsst auch nicht so lange warten",4
 This mood is more shittysweet then bitter. At least it's FINALLY gettin fixed. UGH.,Diese Stimmung ist mehr scheißsüß als bitter. Zumindest wird es ENDLICH repariert. UGH.,0
MTV awards are not on in my area ,MTV Awards laufen nicht in meiner Gegend,0
@ItsTimCox Thanks so much  I just really wanna hear his commentary! hahaha  I'm almost done watching all TV Whedon. I'm up to Spin t ...,"@ItsTimCox Vielen Dank, ich möchte wirklich nur seinen Kommentar hören! hahaha Ich bin fast fertig damit, alles von TV Whedon anzuschauen. Ich bin bei Spin t ...",4
@DinaAIE  sorry your saturday is not shaping up to be the best,"@DinaAIE Entschuldigung, dass dein Samstag nicht so gut läuft.",0
found out about the earthquake on twitter.  didnt feel it one bit because i was driving ,"Habe auf Twitter von dem Erdbeben erfahren. Habe es überhaupt nicht gespürt, weil ich am Fahren war.",4
"@Personal__Jesus no more ben  it will be a bittersweet show, will you be there?","@Personal__Jesus Kein Ben mehr, wird eine zwiespältige Show sein, wirst du dabei sein?",0
@waynebrady Happy Birthday!!!!  Hope you have an awesome day!!! ,"@waynebrady Alles Gute zum Geburtstag!!!! Hoffe, du hast einen tollen Tag!!!",4
@blitzmegaplex SWEEET! Now that's the kinda news I wanna hear  haha.,"@blitzmegaplex SÜÜÜß! Das sind die Nachrichten, die ich hören will haha.",4
work again.... only 3 more days then 2 days of fun at the track ,"Wieder arbeiten... nur noch 3 Tage, dann 2 Tage Spaß auf der Rennstrecke.",4
"yay party tonite, tried getting ready for it last night but was so tired. it least i know what i am going to wear ","Juhu, Party heute Abend, habe versucht, mich gestern darauf vorzubereiten, war aber so müde. Zumindest weiß ich, was ich tragen werde.",4
Movie day ,Filmtag.,4
"@basseyworld lol, no im not a &quot;logo designer person&quot; per se.. lol, but i happen to be good and everything but a pro at nothing.. ","@basseyworld lol, nein, ich bin nicht wirklich ein ""Logo-Designer"", aber ich bin gut in allem, aber in nichts ein Profi...",4
i love my life but i'm tired so i'm going to bed  goodnight twitter!,"Ich liebe mein Leben, aber ich bin müde, also gehe ich schlafen. Gute Nacht Twitter!",4
"@joshgrieve I take it back. You called me last week and I said no. You get a pass this time, but dont let it happen again ","@joshgrieve Ich nehme es zurück. Du hast mich letzte Woche angerufen und ich habe Nein gesagt. Dieses Mal kommst du damit durch, aber lass es nicht wieder passieren.",4
"At work, latte is now rushing through my veins  HELLLLOOOOOOO monday!","Bei der Arbeit, der Latte schießt jetzt durch meine Adern. HAAAAALLLOOOOOO Montag!",4
"@hipattack yeah, not good. ","@hipattack Ja, nicht gut.",0
God damn we're all quite emotional right now involving NIN.. it's probably good I let some of it out at the PA show. ,"Verdammt, wir sind alle gerade ziemlich emotional wegen NIN... es ist wahrscheinlich gut, dass ich etwas davon bei der PA-Show rausgelassen habe.",0
I have no idea who those blokes are  @DCbigpappa @dandyscopic  @wrhunt @downtheticket @DCBadger @jwtrautman  http://pikchur.com/aD9,"Ich habe keine Ahnung, wer diese Typen sind @DCbigpappa @dandyscopic @wrhunt @downtheticket @DCBadger @jwtrautman http://pikchur.com/aD9",0
http://img117.imageshack.us/i/windchimezp4.jpg/ lol going through my imageshack.. i dont know where this wind chime is currently  sadface,"http://img117.imageshack.us/i/windchimezp4.jpg/ lol, gehe durch meine Imageshack-Bilder... ich weiß nicht, wo dieser Windspiel gerade ist  trauriges Gesicht",0
wow! could this get any better ,Wow! Könnte es noch besser werden?,0
@dmlcartel I agree... it doesn't match my eyes and it makes my skin tone look pale.  ,@dmlcartel Ich stimme zu... es passt nicht zu meinen Augen und lässt meinen Hautton blass aussehen.,4
im getting my wisdom teeth out tomorrrow ,Ich lasse mir morgen meine Weisheitszähne ziehen.,0
"I've been laying awake in the bed for a half hour, maybe it's time to get out off bed ","Ich liege seit einer halben Stunde wach im Bett, vielleicht wird es Zeit, aufzustehen.",4
redoing work is THE most depressing thing iv done all year   swainnyyy needs a hug,"Die Arbeit noch einmal zu machen ist das Depressivste, was ich dieses Jahr gemacht habe. Swainnyyy braucht eine Umarmung.",0
@yuhas9797 you betcha! too bad i dont get fuse ,"@yuhas9797 Du wettest! Schade, dass ich keinen Sicherungskasten bekomme.",0
Never went 2 sleep...  and i got class at 2... i need 2 do dis homework...errrr,Bin nicht schlafen gegangen... und ich habe um 2 Uhr Unterricht... ich muss diese Hausaufgaben machen...errrr,0
@SteveStucker I am lost. Please help me find a good home. ,"@SteveStucker Ich bin verloren. Bitte hilf mir, ein gutes Zuhause zu finden.",0
@AndreaGreer1 SOOO good seeing you ,"@AndreaGreer1 Es war so schön, dich zu sehen, Mann!! Na ja, das war verschwendetes Benzin... ich brauche ein Leben und einen neuen Wohnort... Tay + Gesellschaft = ich und das Sofa...",4
man!! oh wellthis was wasted gas...i need a life and a new place of residency....Tay + company = me and the sofa.... ,"Gehe jetzt, um Jaws 2 in meinem Zimmer anzusehen, also kein Internet, verdammt.",0
is off to go and watch jaws 2 in my room so no internet damn ,"Also, ich habe gerade das Video von Taylor Swift ""You Belong with Me"" gesehen, es ist so süß, aber Happy Endings passieren nicht so oft.",0
"So I just watched the video by taylor swift &quot; you belong with me&quot; it's so cute, but happy ending don't happen that often ","http://bit.ly/5PPdT Wenn sie nicht gewinnen, werde ich weinen, lol, nur ein Scherz, aber ernsthaft, sie müssen gewinnen!",0
"http://bit.ly/5PPdT  if they don't win i will ,,, CRY  lol just kidding but seriously they have too!","Habe gerade ein paar Freunden Lebewohl gesagt. Hoffe, ich sehe sie wieder. Morgen, Schweden!",0
"I just said goodbye to some friends  Hope I'll see them again. Tomorrow, Sweden!",@ChristPA Ich möchte wirklich kein Vampir-liebendes Teenager sein.,0
@ChristPA I really don't wanna be a vampire loving tween ,Das Nickerchen hat nicht geholfen.,0
cat nap didn't help ,"@DonnieWahlberg: Was ist mit der asiatischen Liebe im inoffiziellen Video passiert? Ich denke, meine hat es nicht geschafft.",0
@DonnieWahlberg: What happened to the Asian love on the unofficial video? I guess mine didn't make the cut. ,"So heimlich, ich habe den Film bekommen, werde ihn mir ansehen... Method Man und Redman sind das Leben!",0
so stealth I got the movie  gonna go watch it....Method Man and Redman are life!,"Großartig, ich werde krank, gehe duschen (STERBEN ODER TANZEN)",4
Great iam geting sick  takeing a sh0wer  (DIE OR DANCE),"Au, ich kann meinen Nacken oder meinen Rücken nicht bewegen, es tut zu sehr weh und ich weiß nicht warum D:",0
"ow, i can't move my neck or my back   hurts too much and i don't know why D:",@suchietje Schön zu hören.,0
@suchietje Glad to hear it ,Fahre mit dem Zug zur Arbeit an einem trüben Montagmorgen.,4
Riding train to work on a dreary Monday morning ,@TheSpencerSmith http://twitpic.com/3cfwi -,0
@TheSpencerSmith http://twitpic.com/3cfwi - ,@teefchen Ich habe es gerade mit meinem Handy verbunden. Du hast mir gerade eine SMS geschickt.,4
@teefchen i just hooked it up to my cell. You just texted me ,,4
Amazing person and a leader Now its time to say a big thank you Dial my number any time as You will always have me as a friend ,"Erstaunliche Person und eine Führungspersönlichkeit. Jetzt ist es an der Zeit, ein großes Dankeschön zu sagen. Wählen Sie meine Nummer jederzeit, denn Sie werden mich immer als Freund haben.",4
is back to work!  #squarespace,ist zurück bei der Arbeit! #squarespace,0
@joshtastic1 they should bottle it  LOL,@joshtastic1 sie sollten es in Flaschen abfüllen LOL,4
@LADYRUMDRIK it's the swine..... lol  im sorry ur not feeling good mamash!,"@LADYRUMDRIK es ist die Schweinegrippe..... lol es tut mir leid, dass es dir nicht gut geht, Mamash!",0
@_misshannah damn you !!!  that's properly unfair!,@_misshannah verdammt du !!! das ist richtig unfair!,0
so so burnt ,so so verbrannt,0
Nawww!!11!!!  Congratulations Lyn-z and Gerard on Bandit Lee. i honestly couldnt be happier for you!!!  ,Nawww!!11!!! Herzlichen Glückwunsch Lyn-z und Gerard zu Bandit Lee. Ich könnte ehrlich gesagt nicht glücklicher für euch sein!!!,4
owl city is playing at chain in october too bad im not gonna be here for that ,"Owl City spielt im Oktober bei Chain, schade, dass ich zu dieser Zeit nicht hier sein werde",0
"@PaulKCMF I want to kill the ex at the moment, but I'd get in trouble for it ","@PaulKCMF Ich möchte den Ex im Moment umbringen, aber ich würde Ärger bekommen",0
@YourDarlinh wtf are you still awake? I wanna go swimming ,@YourDarlinh wtf bist du immer noch wach? Ich möchte schwimmen gehen,4
@OnlyQ NO!  $%@#$ People on MMO forums are saying its taking from 2 days to a week! wtf? So much for playing this weekend.,"@OnlyQ NEIN! $%@#$ Leute in MMO-Foren sagen, dass es von 2 Tagen bis zu einer Woche dauert! Was zum Teufel? So viel zum Spielen am Wochenende.",0
"crappy day turned awesome at work, only to come home to discover that my chico dog is sick ","Schlechter Tag wurde bei der Arbeit super, nur um nach Hause zu kommen und festzustellen, dass mein Chico-Hund krank ist",0
@kayakchick @hllf I hear that Washington is beautiful ,"@kayakchick @hllf Ich höre, dass Washington wunderschön ist",4
@shadowfaerie ahhh i'll be driving to pick up hannah wed.  ,"@shadowfaerie ahhh ich werde fahren, um Hannah am Mittwoch abzuholen",0
Am bout 2 go 2 sixflags and ride da new terminator salvation!!  cheeaaaaaa!! Haha &lt;~Luis~&gt;,"Ich bin dabei, zu Six Flags zu gehen und die neue Terminator Salvation zu fahren!! Cheeaaaaaa!! Haha &lt;~Luis~&gt;",4
@lexiphanic Awww too cute my lil Greggles.  Miss you too.  We didn't have a final Feist dance ,"@lexiphanic Awww zu niedlich, mein kleiner Greggles. Ich vermisse dich auch. Wir hatten keinen Abschluss-Tanz von Feist",0
"@cmartini86 Yeah, we didn't see a lot of people!  it was just a bad week to come, I should be back in a month though! hopefully...","@cmartini86 Ja, wir haben nicht viele Leute gesehen! Es war einfach eine schlechte Woche, um zu kommen, aber ich sollte in einem Monat zurück sein! Hoffentlich...",0
Went to the dark side and rooted my G1 ,Bin auf die dunkle Seite gewechselt und habe mein G1 gerootet,4
@bevsss @maiasky Girls! Are we having dinner on Wednesday?? With Mels and Pews? ,@bevsss @maiasky Mädels! Gibt es am Mittwoch Abendessen?? Mit Mels und Pews?,4
"wish a never got the daft tattoo, a canny sunbed  lol","Wünschte, ich hätte mir das dumme Tattoo nicht stechen lassen, ich kann keinen Sonnenbrand bekommen lol",0
i made jiffypop because we have a gas stove here. only to find out it is loaded in trans- and saturated fats  i opted for triscuts.,"Ich habe Jiffypop gemacht, weil wir hier einen Gasherd haben. Nur um herauszufinden, dass es voller Trans- und gesättigter Fette ist, habe ich mich für Triscuits entschieden.",0
@_supernatural_ Hi ;) can u tell me if u have managed to mail them things yet? i have tried emailing u but with no luck ,"@_supernatural_ Hi ;) kannst du mir sagen, ob du es geschafft hast, ihnen die Dinge zu schicken? Ich habe versucht, Ihnen eine E-Mail zu schicken, aber ohne Erfolg.",0
@routhietootie Camilla! I love your eyes! You have the cutest face! and the most gorgeous figure. Really good actor. ,@routhietootie Camilla! Ich liebe deine Augen! Du hast das süßeste Gesicht! und die schönste Figur. Wirklich guter Schauspieler.,4
"installed windows 7 on laptop, so far its A LOT better than Vista   Think xp will finally have a successor","Habe Windows 7 auf dem Laptop installiert, bisher ist es VIEL besser als Vista. Ich denke, XP wird endlich einen Nachfolger haben.",4
@sammyisonfire You should ask if people want to see kevin jonas in a leotard. ,"@sammyisonfire Du solltest fragen, ob die Leute Kevin Jonas in einem Trikot sehen wollen.",4
love spain! it's so much fun! ,Liebe Spanien! Es macht so viel Spaß!,4
@bewareofabkco someone left a baby in a box in phoenix yesterday. sick fucks! ,@bewareofabkco Jemand hat gestern ein Baby in einer Kiste in Phoenix zurückgelassen. Kranke Idioten!,0
In a period of exams days are for study and nights for study and sleep... no funny time... ,In einer Prüfungsphase sind die Tage zum Lernen und die Nächte zum Lernen und Schlafen da... keine lustige Zeit...,0
@surenmehla thnx 4 appreciating.. ,@surenmehla Danke für die Anerkennung...,4
@Lauradorax3 Sweet me too! i cant wait to tell the receptionist in the Doctors office about it  she likes hearing about our adventures ...,"@Lauradorax3 Süß, ich auch! Ich kann es kaum erwarten, es der Empfangsdame in der Arztpraxis zu erzählen, sie hört gerne von unseren Abenteuern...",4
@xPowxBangxBoomx dammiitt!! i wish i had MTV ,"@xPowxBangxBoomx Verdammt!! Ich wünschte, ich hätte MTV.",0
@jennmarie226 jealous I still have like 100 and something - and they havent even announced dates ,"@jennmarie226 Neidisch, ich habe immer noch so um die 100 und etwas - und sie haben noch nicht einmal Termine bekannt gegeben.",0
"i am on sofa with a migraine, ",Ich liege mit Migräne auf dem Sofa.,0
Up an idk y ,Bin wach und weiß nicht warum.,0
@thenewbnb @shivaranjan @arjunvj waat lag gai pairo ki!  hopefully I'll be able to run soon,"@thenewbnb @shivaranjan @arjunvj Verdammt, meine Füße tun weh! Hoffentlich kann ich bald wieder laufen.",0
My head isn't healing well it feels that way ,"Mein Kopf heilt nicht gut, so fühlt es sich an.",0
"I'm up early, I wish I was going to bamboozle! ","Ich bin früh auf, ich wünschte, ich würde zum Bamboozle gehen!",0
Now I'll NEVER win the Hair lottery ,Jetzt werde ich NIE im Haar-Lotto gewinnen.,0
I'm emo because I can't be part of demi's music video! one of the saddest days of my life ,"Ich bin traurig, weil ich nicht Teil von Demis Musikvideo sein kann! Einer der traurigsten Tage meines Lebens.",0
@EBBSBABY lmao ha windows in the back &amp; the bitch dnt have steps ,@EBBSBABY lmao ha Fenster im Hintergrund & die Schlampe hat keine Stufen.,0
@IRe_laNd ,"Prüfung vorbei. Barcelona morgen. Gerade fertig gepackt... naja, meine nette Schwester hat es gerade getan. ;) ICH WILL BRUNO SEHEN!",0
Exam over. Barcelona tomorrow. Just finished packing... well my kind sister just did. ;) I WANT TO SEE BRUNO! ,Wie hast du 3.0 bekommen?? Ich kann es noch nicht bekommen... Das macht mich traurig... Muss ich iTunes 8.2 bekommen?,0
@hughsbeautiful How did you ge 3.0??  I can't get it yet... This makes me upset... do I need to get iTunes 8.2?,"Ich bin in Texarkana. Ich glaube, mein Computer hat einen Virus. Ich habe von dem Account meiner Schwester @tanyaka getwittert. Ihre Seite ist schrecklich!",0
i am in texarkana. think my computer has a  virus  . i've been tweeting from my sis' account @tanyaka. her page sucks!,"In Ordnung, es ist UNSERES.",0
@SlantedSmiley fine its OURS ,Dein Willkommen. Ich mag deine Beiträge.,4
thatboy; - Your welcome. I like your posts.  http://tumblr.com/xp01ys7mt,"Nein, nicht mehr, es sei denn, ich gewinne Tickets für Irvine oder breche zusammen und gehe zu einem anderen Konzert.",4
@HOTTVampChick no  no more unless I win irvine tix or break down and go to another concert,"Au. Ihre biologischen Uhren sind ziemlich verrückt, oder? Hee. B. liebt den Zeitplan. Solange er nicht mit meinem übereinstimmt.",0
"@lounginglinda Ouch. Their biological clocks are quiet wonky, aren't they? Hee. B. loves schedule. As long as it doesn't match mine. ","Awwww, meine armen Muffins, ich musste die machen und ich habe sie nicht für die Katze gemacht. ER HAT DEN GANZEN VERDAMMTEN BEUTEL GENOMMEN und ist weggelaufen. Oh Mann.",4
@veropperez awwww my poor muffins i had to make those and i didnt make them for the cat HE TOOK THE WHOLE FREAKIN BAG and ran away  aw man,#ilove alles Alte Schule!,0
@AquaAHH #ilove everything old school!  ,Braucht Hilfe von einem Wordpress-Theme-Experten.,4
needs heLp from a wordpress theme expert  http://plurk.com/p/ywsk3,"""Straßenträume sind aus diesen gemacht....wer bin ich, um zu widersprechen"" (-4th!rty.......! ICH LIEBE DIESES LIED)....",0
~~~~&gt; &quot;street dreams are made of these....who am ! to d!sagree&quot; (-4th!rty.......! LOVE TH!S SONG)....  ,Packe mein Zimmer ein.,4
packing up my room ,"Bist du wach?? Ja, ich weiß, es ist früh, aber ich kann nicht schlafen.",0
@lizwicker28  are you awake ?? yes i know irs early but i cant sleep ,"Kann nicht glauben, dass Nadal aus den French Open raus ist, aber ich bin glücklich - Federer, jetzt bist du dran.",0
Cant Believe Nadal out of French open  but I am happy - Federer its ur turn now,"Ja, ich auch.",0
@inkedveggie yeah me to ,"Wahahahah, mach mich nicht neidisch!",0
@Victoria_LPF  Wahahahah  don't make me jealous!,Live-Tweet-Streaming auf #Sytycd... Ich vermisse Dena und Lisa.,0
Live tweet streaming on #Sytycd .. I miss Dena and Lisa ,"Mach es, ich werde folgen und beitragen.",0
@jaxn do it  I'll follow and contribute.,"Hoffentlich geht es mir morgen besser, ich könnte Mandelentzündung haben.",4
@Sadieozdesoy hopefully i'll feel better by tomorrow  i might have strep,,0
@JonathanRKnight for realz! Safe travels- hope things go much more smoothly this time around.   &amp; that you are having a great day so far!,"@JonathanRKnight für echt! Gute Reise - hoffe, dass es dieses Mal viel reibungsloser läuft. Und dass du bisher einen tollen Tag hattest!",4
@lolevo I CAN'T BELIEVE YOU WIID WITHOUT ME! That's what I get for leaving the country  I love you. You're gorgeous. I miss your face.,"@lolevo ICH KANN NICHT GLAUBEN, DASS DU OHNE MICH WEGGEFAHREN BIST! Das passiert, wenn ich das Land verlasse  Ich liebe dich. Du bist wunderschön. Ich vermisse dein Gesicht.",0
"To atascadeo! Again for practice  text, tweet, myspace.","An atascadeo! Wieder zum Üben, Texten, Twittern, MySpace.",0
Why isnt anyone tweeting ,Warum tweetet niemand,0
"@flawnt friendly- yes, harmless- yes, Classic reading girl- yes, simple- not so much   Whatcha writing?","@flawnt freundlich - ja, harmlos - ja, Klassische Leserin - ja, einfach - nicht so sehr   Was schreibst du?",4
Shopping with sis and Alex... I don't feel like shopping when on vacation ,"Einkaufen mit Schwester und Alex... Ich habe keine Lust zu shoppen, wenn ich im Urlaub bin",0
"@MG62 Marcus, Its Raining, Again!  I hate The UK. Doing much tonightt?...","@MG62 Marcus, Es regnet schon wieder! Ich hasse das Vereinigte Königreich. Hast du heute Abend viel vor?...",0
@ShrimptonCoutur = mother: http://tinyurl.com/qg6h4n  @ShrimptonGirl = daughter: http://tinyurl.com/r8y8yf Let us know what you think! ,"@ShrimptonCoutur = Mutter: http://tinyurl.com/qg6h4n  @ShrimptonGirl = Tochter: http://tinyurl.com/r8y8yf Lass uns wissen, was du denkst!",4
@dlynchtn I wish! You want to fly the team up? ,@dlynchtn Ich wünschte! Willst du das Team hochfliegen lassen?,4
Haha I growled at my dog and she tilted her head and gave me the 'wtf is wrong with you' look then walked away ,"Haha, ich habe meinen Hund angeknurrt und sie hat den Kopf geneigt und mir den 'Was stimmt nicht mit dir' Blick gegeben und ist dann weggegangen",0
"catching a flight in a few hours.  surprised when i woke up from a short nap, all my bags are packed.  thank you mrs ash. ill miss you. ","In ein paar Stunden einen Flug erwischen. Überrascht, als ich aus einem kurzen Nickerchen aufwachte, waren alle meine Taschen gepackt. Danke, Frau Ash. Ich werde dich vermissen.",4
exhausted and I have a brutal headache ,Erschöpft und ich habe eine brutale Kopfschmerzen,0
"feels a sinus headache brewing, but can't take drugs.  ","Fühle, wie sich eine Sinuskopfschmerz anbahnt, kann aber keine Medikamente nehmen.",0
@caseyore well when I have to move again I know where I am going!!  yay!! lol,"@caseyore Nun, wenn ich wieder umziehen muss, weiß ich, wohin ich gehe!! Juhu!! lol",4
@sillybeggar Congrats James !! I'm sure the book is going to be a huge success ,"@sillybeggar Herzlichen Glückwunsch James !! Ich bin sicher, das Buch wird ein großer Erfolg",4
@Mollzy sorry I didn't see it  Message Jillian and Ill explain,"@Mollzy Entschuldigung, ich habe es nicht gesehen. Schreib Jillian und ich erkläre es",0
@LisaAucoin just had a tooth shatter last night  Nothing new otherwise. Loving the summer schedule lol Talk soon!!,@LisaAucoin hatte gestern Nacht einen Zahn zerbrechen  Ansonsten nichts Neues. Liebe den Sommerplan lol Bis bald!!,0
@akadominic I agree... I'm home on a saturday night doing hw... ,@akadominic Ich stimme zu... Ich bin an einem Samstagabend zu Hause und mache Hausaufgaben...,0
workin the graveyard shift ,Arbeite die Nachtschicht,0
whoah. i'm starting to miss him ,"Wow, ich fange an, ihn zu vermissen",0
http://vibejournal.com/jessica_art/ needs a new home ,http://vibejournal.com/jessica_art/ braucht ein neues Zuhause,0
is sat by herself  because her time management sucks!,"Sie sitzt alleine da, weil ihr Zeitmanagement schlecht ist!",0
"@darlingnikki08 I'm fine thankyou, apart from a bit of hayfever   How are you doing?","@darlingnikki08 Mir geht es gut, danke, abgesehen von etwas Heuschnupfen. Wie geht es dir?",0
@tracecyrus http://twitpic.com/6ipnf - Hmmm YUM   btw why you have so many tatoos ? not like i hate it or anything lol x,"@tracecyrus http://twitpic.com/6ipnf - Hmm lecker, übrigens warum hast du so viele Tattoos? Nicht dass ich es hasse oder so lol x",4
@HelloEli exacly ,@HelloEli genau,0
@gypsydancer13 wow girl look at that old phone in the pic! you look cute with bangs! HOW do you get the ringlets? not like I can do it  ha,"@gypsydancer13 Wow, schau dir mal das alte Telefon auf dem Bild an! Du siehst mit Pony niedlich aus! WIE bekommst du die Locken? Nicht dass ich es könnte ha",0
I need a hug...and less cynicism. It's making me depressed. ,Ich brauche eine Umarmung... und weniger Zynismus. Es macht mich depressiv.,0
"Going to sleep , Have a great day to everyone ","Gehe schlafen, wünsche allen einen schönen Tag",4
"Right, off to work  Only 5 hours to go until I'm free xD","So, ab zur Arbeit. Nur noch 5 Stunden, bis ich frei bin xD",0
the Red Sox got a home run ,Die Red Sox haben einen Homerun geschafft,4
"@spoggy hi bill, thx for the follow - you do a lot of affiliate marketing? ever tried mktg your OWN thing? ","@spoggy Hallo Bill, danke fürs Folgen - machst du viel Affiliate-Marketing? Hast du jemals versucht, dein EIGENES Ding zu vermarkten?",4
"Pink and Yellow or Blue and Brown. Can't decide. Or should I got with Purple and Yellow - Lakers colours. Omg, ","Pink und Gelb oder Blau und Braun. Kann mich nicht entscheiden. Oder sollte ich Lila und Gelb nehmen - Lakers-Farben. Omg,",0
Not feeling so good  so a really lazy sunday today!,"Fühle mich nicht so gut, also ein wirklich fauler Sonntag heute!",0
Had a gooood wekeend  now having a biiig breakfast to then do my HW and have the night off,"Hatte ein schönes Wochenende, jetzt ein großes Frühstück und dann Hausaufgaben machen und den Abend frei haben",4
@MayaaKibbel the bahamas is the best place ever to relax. i can't wait to go back ,"@MayaaKibbel Die Bahamas sind der beste Ort zum Entspannen. Ich kann es kaum erwarten, zurückzugehen",4
@Psychic09 Allright. Good night &amp; thank you very much.   *hugs*  ,@Psychic09 In Ordnung. Gute Nacht und vielen Dank. *Umarmungen*,4
Work is lame got my computer back but still no internet.  Come on ppls work with me here. ,"Arbeit ist langweilig, habe meinen Computer zurück, aber immer noch kein Internet. Kommt schon Leute, arbeitet mit mir hier.",0
@MariaJEchelon no prob! im glad youre enjoyin it ,"@MariaJEchelon kein Problem! Ich freue mich, dass es dir gefällt",4
@JackyMisson that's what i'm listenting too  a fine album,"@JackyMisson das ist, was ich höre, ein tolles Album",4
@xjaelee19x oh bestie..i admired your attention .but it's really hard..i'm so busy..hope you understand..  ,"@xjaelee19x Oh, beste Freundin... ich bewundere deine Aufmerksamkeit, aber es ist wirklich schwer... ich bin so beschäftigt... hoffe du verstehst...",0
@Avery_Mariah cool nachos  have yew talked to jayk or any of chur friends.. that chu might of mentioned once of twice?,"@Avery_Mariah coole Nachos. Hast du mit Jayk oder einem deiner Freunde gesprochen, von denen du vielleicht einmal oder zweimal erwähnt hast?",4
@andyclemmensen ..... well i said that cos obviously Shaun &lt;3's himself alot... so i &lt;3 you alot  hahahahah,"@andyclemmensen ..... nun, ich habe das gesagt, weil Shaun sich offensichtlich sehr mag... also mag ich dich auch sehr hahahahah",4
@frogboy229 maybe someone on here wil recognize  him  ,@frogboy229 Vielleicht erkennt ihn jemand hier.,4
I am helping a good friend get setup on Linkedin  His company is in the process of layingoff. ,"Ich helfe einem guten Freund bei der Einrichtung auf LinkedIn. Seine Firma ist dabei, Leute zu entlassen.",0
is watching a young Red Devils team; hopefully we can win ,schaut sich ein junges Red Devils Team an; hoffentlich können wir gewinnen,4
"@NinjaLikesCheez *tears* video games = death.  @damnELECTRIC if you send me the money, I so would, but i'm hella broke and up at 2:15am.  ","@NinjaLikesCheez *Tränen* Videospiele = Tod. @damnELECTRIC, wenn du mir das Geld schickst, würde ich es tun, aber ich bin total pleite und um 2:15 Uhr wach.",0
@IvyBean104 Good Morning Ivy enjoy your reading. ,"@IvyBean104 Guten Morgen Ivy, genieße dein Lesen.",4
@munz Go for it! Bridezillas is a good topic. Plus u have first hand experience. ,@munz Los geht's! Bridezillas ist ein gutes Thema. Außerdem hast du aus erster Hand Erfahrung.,4
"@AstheniaRocks Feel abit poorly, but okay otherwise. Hungry tho.  as always. You okay shiney boy?x","@AstheniaRocks Fühle mich ein bisschen kränklich, aber ansonsten okay. Hungrig jedoch. Wie geht es dir, glänzender Junge? x",4
eating! ,am Essen!,4
Im mad im sittin here &amp; i wanna go to sleep but cant! uuuuhhh ,"Ich bin sauer, ich sitze hier und will schlafen gehen, aber kann nicht! uuuuhhh",0
@AlyssaVacco I kno... So I change that 100 to 200 ughh ,"@AlyssaVacco Ich weiß... Also ändere ich das 100 auf 200, ughh",4
