text,translation,target
@dmlcartel I agree... it doesn't match my eyes and it makes my skin tone look pale.  ,Je me fais enlever mes dents de sagesse demain.,4
im getting my wisdom teeth out tomorrrow ,"Je suis resté éveillé dans le lit depuis une demi-heure, peut-être est-il temps de sortir du lit.",0
"I've been laying awake in the bed for a half hour, maybe it's time to get out off bed ",,4
redoing work is THE most depressing thing iv done all year   swainnyyy needs a hug,Refaire le travail est la chose la plus déprimante que j'ai faite cette année. Swainnyyy a besoin d'un câlin.,0
@yuhas9797 you betcha! too bad i dont get fuse ,@yuhas9797 tu paries ! Dommage que je n'ai pas de fusible.,0
Never went 2 sleep...  and i got class at 2... i need 2 do dis homework...errrr,Je n'ai pas dormi... et j'ai cours à 2 heures... je dois faire ce devoir... errrr.,0
@SteveStucker I am lost. Please help me find a good home. ,"@SteveStucker Je suis perdu. S'il vous plaît, aidez-moi à trouver un bon foyer.",0
@AndreaGreer1 SOOO good seeing you ,"@AndreaGreer1 C'était tellement bien de te voir, mec !! Oh, eh bien, c'était de l'essence gaspillée... j'ai besoin d'une vie et d'un nouvel endroit où vivre... Tay + compagnie = moi et le canapé...",4
man!! oh wellthis was wasted gas...i need a life and a new place of residency....Tay + company = me and the sofa.... ,"Je vais regarder Les Dents de la mer 2 dans ma chambre, donc pas d'internet, zut.",0
is off to go and watch jaws 2 in my room so no internet damn ,"Je viens de regarder la vidéo de Taylor Swift ""You Belong with Me"", c'est tellement mignon, mais les fins heureuses n'arrivent pas si souvent.",0
"So I just watched the video by taylor swift &quot; you belong with me&quot; it's so cute, but happy ending don't happen that often ","http://bit.ly/5PPdT si elles ne gagnent pas, je vais... PLEURER lol je plaisante mais sérieusement, elles doivent gagner !",0
"http://bit.ly/5PPdT  if they don't win i will ,,, CRY  lol just kidding but seriously they have too!","Je viens de dire au revoir à des amis. J'espère les revoir. Demain, la Suède !",0
"I just said goodbye to some friends  Hope I'll see them again. Tomorrow, Sweden!",@ChristPA Je ne veux vraiment pas être une adolescente qui aime les vampires.,0
@ChristPA I really don't wanna be a vampire loving tween ,La sieste du chat n'a pas aidé.,0
cat nap didn't help ,@DonnieWahlberg : Qu'est-il arrivé à l'amour asiatique dans la vidéo non officielle ? Je suppose que le mien n'a pas été retenu.,0
@DonnieWahlberg: What happened to the Asian love on the unofficial video? I guess mine didn't make the cut. ,Je suis tellement discret que j'ai le film. Je vais le regarder... Method Man et Redman sont la vie !,0
so stealth I got the movie  gonna go watch it....Method Man and Redman are life!,"Je suis malade, je vais prendre une douche (MOURIR OU DANSER).",4
Great iam geting sick  takeing a sh0wer  (DIE OR DANCE),"Aïe, je ne peux pas bouger mon cou ou mon dos, ça fait trop mal et je ne sais pas pourquoi D :",0
"ow, i can't move my neck or my back   hurts too much and i don't know why D:",@suchietje Content de l'entendre.,0
@suchietje Glad to hear it ,Je prends le train pour aller travailler un lundi matin morne.,4
Riding train to work on a dreary Monday morning ,@TheSpencerSmith http://twitpic.com/3cfwi -,0
@TheSpencerSmith http://twitpic.com/3cfwi - ,@teefchen je viens de le connecter à mon téléphone. Tu viens de m'envoyer un SMS.,4
@teefchen i just hooked it up to my cell. You just texted me ,,4
Amazing person and a leader Now its time to say a big thank you Dial my number any time as You will always have me as a friend ,Personne incroyable et un leader Maintenant il est temps de dire un grand merci Composez mon numéro à tout moment car Vous m'aurez toujours comme ami,4
is back to work!  #squarespace,est de retour au travail! #squarespace,0
@joshtastic1 they should bottle it  LOL,@joshtastic1 ils devraient le mettre en bouteille LOL,4
@LADYRUMDRIK it's the swine..... lol  im sorry ur not feeling good mamash!,@LADYRUMDRIK c'est la grippe..... lol désolé que tu ne te sentes pas bien mamash!,0
@_misshannah damn you !!!  that's properly unfair!,@_misshannah zut toi !!! c'est vraiment injuste!,0
so so burnt ,tellement brûlé,0
Nawww!!11!!!  Congratulations Lyn-z and Gerard on Bandit Lee. i honestly couldnt be happier for you!!!  ,Nawww!!11!!! Félicitations Lyn-z et Gerard pour Bandit Lee. je ne pourrais honnêtement pas être plus heureux pour vous!!!,4
owl city is playing at chain in october too bad im not gonna be here for that ,owl city joue au chain en octobre dommage que je ne sois pas là pour ça,0
"@PaulKCMF I want to kill the ex at the moment, but I'd get in trouble for it ","@PaulKCMF J'ai envie de tuer mon ex en ce moment, mais j'aurais des ennuis pour ça",0
@YourDarlinh wtf are you still awake? I wanna go swimming ,@YourDarlinh wtf tu es encore réveillé? Je veux aller nager,4
@OnlyQ NO!  $%@#$ People on MMO forums are saying its taking from 2 days to a week! wtf? So much for playing this weekend.,@OnlyQ NON! Les gens sur les forums MMO disent que ça prend de 2 jours à une semaine! wtf? Adieu le jeu ce week-end.,0
"crappy day turned awesome at work, only to come home to discover that my chico dog is sick ","une journée pourrie est devenue géniale au travail, pour rentrer à la maison et découvrir que mon chien chico est malade",0
@kayakchick @hllf I hear that Washington is beautiful ,@kayakchick @hllf J'ai entendu dire que Washington est magnifique,4
@shadowfaerie ahhh i'll be driving to pick up hannah wed.  ,@shadowfaerie ahhh je vais conduire pour aller chercher hannah mercredi,0
Am bout 2 go 2 sixflags and ride da new terminator salvation!!  cheeaaaaaa!! Haha &lt;~Luis~&gt;,Je vais à sixflags et faire le nouveau terminator salvation!! cheeaaaaaa!! Haha &lt;~Luis~&gt;,4
@lexiphanic Awww too cute my lil Greggles.  Miss you too.  We didn't have a final Feist dance ,@lexiphanic Awww trop mignon mon petit Greggles. Tu me manques aussi. Nous n'avons pas eu de dernière danse de Feist,0
"@cmartini86 Yeah, we didn't see a lot of people!  it was just a bad week to come, I should be back in a month though! hopefully...","@cmartini86 Ouais, on n'a pas vu beaucoup de monde! c'était juste une mauvaise semaine pour venir, je devrais revenir dans un mois cependant! espérons...",0
Went to the dark side and rooted my G1 ,Je suis passé du côté obscur et j'ai rooté mon G1,4
@bevsss @maiasky Girls! Are we having dinner on Wednesday?? With Mels and Pews? ,@bevsss @maiasky Les filles! On dîne mercredi?? Avec Mels et Pews?,4
"wish a never got the daft tattoo, a canny sunbed  lol","je souhaite ne jamais avoir eu ce tatouage stupide, je ne peux pas bronzer lol",0
i made jiffypop because we have a gas stove here. only to find out it is loaded in trans- and saturated fats  i opted for triscuts.,"J'ai fait du Jiffy Pop parce que nous avons une cuisinière à gaz ici. Pour découvrir qu'il est chargé en acides gras trans et saturés, j'ai opté pour des Triscuits.",0
@_supernatural_ Hi ;) can u tell me if u have managed to mail them things yet? i have tried emailing u but with no luck ,@_supernatural_ Salut ;) peux-tu me dire si tu as réussi à envoyer ces choses ? J'ai essayé de t'envoyer un email mais sans succès.,0
@routhietootie Camilla! I love your eyes! You have the cutest face! and the most gorgeous figure. Really good actor. ,@routhietootie Camilla ! J'adore tes yeux ! Tu as le visage le plus mignon et la silhouette la plus magnifique. Vraiment bonne actrice.,4
"installed windows 7 on laptop, so far its A LOT better than Vista   Think xp will finally have a successor","J'ai installé Windows 7 sur mon ordinateur portable, jusqu'à présent c'est BEAUCOUP mieux que Vista. Je pense que XP aura enfin un successeur.",4
@sammyisonfire You should ask if people want to see kevin jonas in a leotard. ,@sammyisonfire Tu devrais demander aux gens s'ils veulent voir Kevin Jonas en justaucorps.,4
love spain! it's so much fun! ,J'adore l'Espagne ! C'est tellement amusant !,4
@bewareofabkco someone left a baby in a box in phoenix yesterday. sick fucks! ,@bewareofabkco quelqu'un a laissé un bébé dans une boîte à Phoenix hier. Des malades !,0
In a period of exams days are for study and nights for study and sleep... no funny time... ,"Pendant une période d'examens, les jours sont pour étudier et les nuits pour étudier et dormir... pas de temps pour s'amuser...",0
@surenmehla thnx 4 appreciating.. ,@surenmehla merci pour l'appréciation...,4
@Lauradorax3 Sweet me too! i cant wait to tell the receptionist in the Doctors office about it  she likes hearing about our adventures ...,"@Lauradorax3 Moi aussi ! J'ai hâte de le dire à la réceptionniste du cabinet médical, elle aime entendre parler de nos aventures...",4
@xPowxBangxBoomx dammiitt!! i wish i had MTV ,@xPowxBangxBoomx zut !! J'aimerais avoir MTV.,0
@jennmarie226 jealous I still have like 100 and something - and they havent even announced dates ,"@jennmarie226 jalouse, j'en ai encore une centaine et quelques - et ils n'ont même pas encore annoncé les dates.",0
"i am on sofa with a migraine, ",Je suis sur le canapé avec une migraine.,0
Up an idk y ,Je suis debout et je ne sais pas pourquoi.,0
@thenewbnb @shivaranjan @arjunvj waat lag gai pairo ki!  hopefully I'll be able to run soon,@thenewbnb @shivaranjan @arjunvj mes pieds me font mal ! J'espère pouvoir courir bientôt.,0
My head isn't healing well it feels that way ,"Ma tête ne guérit pas bien, c'est ce que je ressens.",0
"I'm up early, I wish I was going to bamboozle! ","Je suis levé tôt, j'aimerais aller à Bamboozle !",0
Now I'll NEVER win the Hair lottery ,"Maintenant, je ne gagnerai JAMAIS à la loterie capillaire.",0
I'm emo because I can't be part of demi's music video! one of the saddest days of my life ,Je suis émo car je ne peux pas faire partie du clip musical de Demi ! l'un des jours les plus tristes de ma vie.,0
@EBBSBABY lmao ha windows in the back &amp; the bitch dnt have steps ,@EBBSBABY mdrr ha les fenêtres à l'arrière et la salope n'a pas d'escalier.,0
@IRe_laNd ,Examen terminé. Barcelone demain. Je viens de finir de faire mes bagages... enfin ma gentille sœur l'a fait. ;) JE VEUX VOIR BRUNO!,0
Exam over. Barcelona tomorrow. Just finished packing... well my kind sister just did. ;) I WANT TO SEE BRUNO! ,Comment as-tu eu 3.0 ?? Je n'arrive pas à l'avoir encore... Cela me contrarie... Dois-je obtenir iTunes 8.2 ?,0
@hughsbeautiful How did you ge 3.0??  I can't get it yet... This makes me upset... do I need to get iTunes 8.2?,Je suis à Texarkana. Je pense que mon ordinateur a un virus. J'ai tweeté depuis le compte de ma sœur @tanyaka. Sa page est nulle !,0
i am in texarkana. think my computer has a  virus  . i've been tweeting from my sis' account @tanyaka. her page sucks!,"D'accord, c'est le nôtre.",0
@SlantedSmiley fine its OURS ,thatboy; - De rien. J'aime tes publications. http://tumblr.com/xp01ys7mt,4
thatboy; - Your welcome. I like your posts.  http://tumblr.com/xp01ys7mt,"Non, plus à moins que je gagne des billets pour Irvine ou que je craque et aille à un autre concert.",4
@HOTTVampChick no  no more unless I win irvine tix or break down and go to another concert,"Ouch. Leurs horloges biologiques sont vraiment déréglées, n'est-ce pas ? Hihi. B. adore l'organisation. Tant que cela ne correspond pas à la mienne.",0
"@lounginglinda Ouch. Their biological clocks are quiet wonky, aren't they? Hee. B. loves schedule. As long as it doesn't match mine. ","Oh mes pauvres muffins, j'ai dû les faire et je ne les ai pas faits pour le chat, IL A PRIS TOUT LE SAC et s'est enfui. Oh mince.",4
@veropperez awwww my poor muffins i had to make those and i didnt make them for the cat HE TOOK THE WHOLE FREAKIN BAG and ran away  aw man,#j'aime tout ce qui est old school !,0
@AquaAHH #ilove everything old school!  ,Besoin d'aide d'un expert en thème WordPress http://plurk.com/p/ywsk3,4
needs heLp from a wordpress theme expert  http://plurk.com/p/ywsk3,"""Les rêves de rue sont faits de cela.... qui suis-je pour être en désaccord"" (-4th!rty.......! J'AIME CETTE CHANSON)....",0
~~~~&gt; &quot;street dreams are made of these....who am ! to d!sagree&quot; (-4th!rty.......! LOVE TH!S SONG)....  ,Je fais mes bagages.,4
packing up my room ,Es-tu réveillée ?? Oui je sais qu'il est tôt mais je ne peux pas dormir.,0
@lizwicker28  are you awake ?? yes i know irs early but i cant sleep ,Je n'arrive pas à croire que Nadal soit éliminé de Roland-Garros mais je suis content - Federer c'est à ton tour maintenant.,0
Cant Believe Nadal out of French open  but I am happy - Federer its ur turn now,"Oui, moi aussi.",0
@inkedveggie yeah me to ,Wahahahah ne me rends pas jalouse !,0
@Victoria_LPF  Wahahahah  don't make me jealous!,Diffusion en direct sur #Sytycd... Dena et Lisa me manquent.,0
Live tweet streaming on #Sytycd .. I miss Dena and Lisa ,"Fais-le, je vais suivre et contribuer.",0
@jaxn do it  I'll follow and contribute.,"J'espère que je me sentirai mieux demain, je pourrais avoir un streptocoque.",4
@Sadieozdesoy hopefully i'll feel better by tomorrow  i might have strep,,0
@JonathanRKnight for realz! Safe travels- hope things go much more smoothly this time around.   &amp; that you are having a great day so far!,@JonathanRKnight pour de vrai! Bon voyage - j'espère que les choses se passeront beaucoup plus facilement cette fois-ci. Et que tu passes une excellente journée jusqu'à présent!,4
@lolevo I CAN'T BELIEVE YOU WIID WITHOUT ME! That's what I get for leaving the country  I love you. You're gorgeous. I miss your face.,@lolevo JE NE PEUX PAS CROIRE QUE TU T'AMUSES SANS MOI! C'est ce que je mérite pour avoir quitté le pays  Je t'aime. Tu es magnifique. Ton visage me manque.,0
"To atascadeo! Again for practice  text, tweet, myspace.","À atascadeo! Encore pour pratiquer, texte, tweet, myspace.",0
Why isnt anyone tweeting ,Pourquoi personne ne tweete-t-il,0
"@flawnt friendly- yes, harmless- yes, Classic reading girl- yes, simple- not so much   Whatcha writing?","@flawnt amicale - oui, inoffensive - oui, Fille de lecture classique - oui, simple - pas tellement   Qu'est-ce que tu écris?",4
Shopping with sis and Alex... I don't feel like shopping when on vacation ,Faire du shopping avec ma sœur et Alex... Je n'ai pas envie de faire du shopping en vacances,0
"@MG62 Marcus, Its Raining, Again!  I hate The UK. Doing much tonightt?...","@MG62 Marcus, Il pleut, encore! Je déteste le Royaume-Uni. Tu fais quelque chose de spécial ce soir?...",0
@ShrimptonCoutur = mother: http://tinyurl.com/qg6h4n  @ShrimptonGirl = daughter: http://tinyurl.com/r8y8yf Let us know what you think! ,@ShrimptonCoutur = mère: http://tinyurl.com/qg6h4n  @ShrimptonGirl = fille: http://tinyurl.com/r8y8yf Faites-nous savoir ce que vous en pensez!,4
@dlynchtn I wish! You want to fly the team up? ,@dlynchtn J'aimerais bien! Tu veux que je fasse venir l'équipe en avion?,4
Haha I growled at my dog and she tilted her head and gave me the 'wtf is wrong with you' look then walked away ,"Haha j'ai grogné sur mon chien et elle a penché la tête et m'a regardé avec un air de ""qu'est-ce qui ne va pas chez toi"" puis est partie",0
"catching a flight in a few hours.  surprised when i woke up from a short nap, all my bags are packed.  thank you mrs ash. ill miss you. ","Je prends un vol dans quelques heures. J'ai été surpris quand je me suis réveillé d'une courte sieste, tous mes sacs étaient prêts. Merci Mme Ash. Tu vas me manquer.",4
exhausted and I have a brutal headache ,Épuisé et j'ai un mal de tête brutal,0
"feels a sinus headache brewing, but can't take drugs.  ","J'ai l'impression qu'un mal de tête sinusien se prépare, mais je ne peux pas prendre de médicaments.",0
@caseyore well when I have to move again I know where I am going!!  yay!! lol,"@caseyore eh bien, quand je devrai déménager à nouveau, je sais où je vais!!  yay!! lol",4
@sillybeggar Congrats James !! I'm sure the book is going to be a huge success ,@sillybeggar Félicitations James !! Je suis sûr que le livre va être un énorme succès,4
@Mollzy sorry I didn't see it  Message Jillian and Ill explain,"@Mollzy désolé, je ne l'ai pas vu  Message Jillian et je t'expliquerai",0
@LisaAucoin just had a tooth shatter last night  Nothing new otherwise. Loving the summer schedule lol Talk soon!!,@LisaAucoin j'ai eu une dent qui s'est cassée hier soir  Rien de nouveau sinon. J'adore l'horaire d'été lol On se parle bientôt!!,0
@akadominic I agree... I'm home on a saturday night doing hw... ,@akadominic Je suis d'accord... Je suis à la maison un samedi soir à faire mes devoirs...,0
workin the graveyard shift ,Je travaille de nuit,0
whoah. i'm starting to miss him ,Whoah. Je commence à lui manquer,0
http://vibejournal.com/jessica_art/ needs a new home ,http://vibejournal.com/jessica_art/ a besoin d'un nouveau foyer,0
is sat by herself  because her time management sucks!,est assise toute seule parce que sa gestion du temps est nulle !,0
"@darlingnikki08 I'm fine thankyou, apart from a bit of hayfever   How are you doing?","@darlingnikki08 Je vais bien merci, à part un peu de rhume des foins. Et toi ?",0
@tracecyrus http://twitpic.com/6ipnf - Hmmm YUM   btw why you have so many tatoos ? not like i hate it or anything lol x,"@tracecyrus http://twitpic.com/6ipnf - Miam. Au fait, pourquoi as-tu autant de tatouages ? Pas que je déteste ça lol x",4
@HelloEli exacly ,@HelloEli exactement,0
@gypsydancer13 wow girl look at that old phone in the pic! you look cute with bangs! HOW do you get the ringlets? not like I can do it  ha,"@gypsydancer13 wow fille, regarde ce vieux téléphone sur la photo ! Tu es mignonne avec ta frange ! COMMENT fais-tu pour avoir des boucles ? Je ne peux pas le faire haha",0
I need a hug...and less cynicism. It's making me depressed. ,J'ai besoin d'un câlin... et moins de cynisme. Ça me rend déprimée.,0
"Going to sleep , Have a great day to everyone ","Je vais me coucher, passez une bonne journée à tous",4
"Right, off to work  Only 5 hours to go until I'm free xD","Bon, je pars travailler. Plus que 5 heures avant d'être libre xD",0
the Red Sox got a home run ,les Red Sox ont marqué un coup de circuit,4
"@spoggy hi bill, thx for the follow - you do a lot of affiliate marketing? ever tried mktg your OWN thing? ","@spoggy salut Bill, merci pour le suivi - tu fais beaucoup de marketing d'affiliation ? As-tu déjà essayé de commercialiser TON propre truc ?",4
"Pink and Yellow or Blue and Brown. Can't decide. Or should I got with Purple and Yellow - Lakers colours. Omg, ","Rose et jaune ou bleu et marron. Je n'arrive pas à décider. Ou devrais-je choisir violet et jaune - couleurs des Lakers. Omg,",0
Not feeling so good  so a really lazy sunday today!,"Je ne me sens pas très bien, donc un dimanche vraiment paresseux aujourd'hui !",0
Had a gooood wekeend  now having a biiig breakfast to then do my HW and have the night off,"J'ai passé un bon week-end, maintenant je prends un gros petit-déjeuner pour ensuite faire mes devoirs et avoir la soirée libre",4
@MayaaKibbel the bahamas is the best place ever to relax. i can't wait to go back ,@MayaaKibbel les Bahamas sont le meilleur endroit pour se détendre. J'ai hâte d'y retourner,4
@Psychic09 Allright. Good night &amp; thank you very much.   *hugs*  ,@Psychic09 D'accord. Bonne nuit et merci beaucoup. *câlins*,4
Work is lame got my computer back but still no internet.  Come on ppls work with me here. ,"Le travail est nul, j'ai récupéré mon ordinateur mais toujours pas d'internet. Allez les gens, travaillez avec moi ici.",0
@MariaJEchelon no prob! im glad youre enjoyin it ,@MariaJEchelon pas de problème ! Je suis contente que ça te plaise,4
@JackyMisson that's what i'm listenting too  a fine album,"@JackyMisson c'est ce que j'écoute, un super album",4
@xjaelee19x oh bestie..i admired your attention .but it's really hard..i'm so busy..hope you understand..  ,@xjaelee19x oh ma meilleure amie... j'admire ton attention. Mais c'est vraiment difficile... je suis tellement occupée... j'espère que tu comprends...,0
@Avery_Mariah cool nachos  have yew talked to jayk or any of chur friends.. that chu might of mentioned once of twice?,@Avery_Mariah cool nachos as-tu parlé à Jayk ou à l'un de tes amis.. que tu aurais pu mentionner une ou deux fois?,4
@andyclemmensen ..... well i said that cos obviously Shaun &lt;3's himself alot... so i &lt;3 you alot  hahahahah,@andyclemmensen ..... eh bien j'ai dit ça parce que évidemment Shaun s'aime beaucoup... donc je t'aime beaucoup hahahahah,4
@frogboy229 maybe someone on here wil recognize  him  ,@frogboy229 peut-être que quelqu'un ici le reconnaîtra,4
I am helping a good friend get setup on Linkedin  His company is in the process of layingoff. ,J'aide un bon ami à s'inscrire sur Linkedin. Sa société est en train de licencier.,0
is watching a young Red Devils team; hopefully we can win ,regarde une jeune équipe des Red Devils; espérons que nous puissions gagner,4
"@NinjaLikesCheez *tears* video games = death.  @damnELECTRIC if you send me the money, I so would, but i'm hella broke and up at 2:15am.  ","@NinjaLikesCheez *larmes* les jeux vidéo = la mort. @damnELECTRIC si tu m'envoies de l'argent, je le ferais, mais je suis fauché et debout à 2h15.",0
@IvyBean104 Good Morning Ivy enjoy your reading. ,"@IvyBean104 Bonjour Ivy, profite de ta lecture.",4
@munz Go for it! Bridezillas is a good topic. Plus u have first hand experience. ,"@munz Vas-y ! Bridezillas est un bon sujet. En plus, tu as une expérience de première main.",4
"@AstheniaRocks Feel abit poorly, but okay otherwise. Hungry tho.  as always. You okay shiney boy?x","@AstheniaRocks Je me sens un peu malade, mais sinon ça va. Affamé cependant. comme toujours. Tu vas bien, mon garçon brillant ?x",4
eating! ,en train de manger !,4
Im mad im sittin here &amp; i wanna go to sleep but cant! uuuuhhh ,"Je suis en colère, je suis assis ici et je veux dormir mais je ne peux pas ! uuuuhhh",0
@AlyssaVacco I kno... So I change that 100 to 200 ughh ,@AlyssaVacco Je sais... Alors je change ça de 100 à 200 ughh,4
@isacullen Well shoot :/ I missed you too. I was craving my compy  So should've stayed home.,@isacullen Zut :/ Tu m'as aussi manqué. J'avais envie de mon ordi. J'aurais dû rester à la maison.,0
@justkaty I blame josh &amp; bff ..she was sick earlier &amp; so was josh ,@justkaty Je blâme josh & bff .. elle était malade plus tôt et josh aussi,0
@enrique305 Wow! 385 followers! I only have 41 ,@enrique305 Wow ! 385 abonnés ! J'en ai seulement 41,0
*Please upload photos onto the FB FORMAL group* ...pls make my life easier ,*Veuillez télécharger des photos sur le groupe FB FORMAL* ...svp facilitez-moi la vie,0
@Tyrese4ReaL if so can you share that #Tupac Memory with us ,"@Tyrese4ReaL si c'est le cas, pouvez-vous partager ce souvenir de #Tupac avec nous",4
wishing i had marvelous misadventures of flap jack on DVD ,je souhaite avoir Les Merveilleuses Mésaventures de Flapjack en DVD,0
@RachelRoseberry @morganbritney....i started with my iced coffee as well  happy friday!,@RachelRoseberry @morganbritney....j'ai commencé avec mon café glacé aussi  bon vendredi !,4
@jkaymackey very good manners! ,@jkaymackey très bonnes manières !,4
@biancaduhh aww. i think someone put it up on youtube lol ,@biancaduhh aww. je pense que quelqu'un l'a mis sur youtube lol,4
"Having been at work since 8 I suppose one could leave now, except it being my first day and the CEO is seated behind me still ","Ayant été au travail depuis 8 heures, je suppose qu'on pourrait partir maintenant, sauf que c'est mon premier jour et que le PDG est assis derrière moi encore",4
@mikefoong lol i like challenges  the more impossible the more i want to try!,"@mikefoong lol j'aime les défis plus ils sont impossibles, plus j'ai envie d'essayer !",4
@steveellwood There sure seems to be a lot of Cromarty in your life today.  Hope the weather stays fine for the fence painting.,@steveellwood Il semble vraiment y avoir beaucoup de Cromarty dans ta vie aujourd'hui. J'espère que le temps restera beau pour peindre la clôture.,4
"Tough choices: Pay my phone bill, or go to New York, unfortunately they are both the same price ","Choix difficiles : Payer ma facture de téléphone, ou aller à New York, malheureusement ils sont tous les deux au même prix",0
thanks to everyone following me  i have a bebo http://www.bebo.com/madison_pettisxx,merci à tous ceux qui me suivent j'ai un bebo http://www.bebo.com/madison_pettisxx,4
"Ugh, after spending the night at peoples houses so much, just being at my house alone is rrreeeaaallllyyyy lame! ","Pff, après avoir passé la nuit chez des gens tant de fois, être juste chez moi est vraiment ennuyeux !",0
on the way to the airport ,en route pour l'aéroport,4
Thinks he's getting sick ,Il pense qu'il est en train de tomber malade,0
@RudeBoy28 Remember me? ,@RudeBoy28 Tu te souviens de moi ?,4
day 2 w/o my iphone is not goin so good ,2ème jour sans mon iPhone ne se passe pas très bien,0
"@Vickeretta Nooooo, i reckon Alan likes it. It's different, it's a risk - he likes risk takers. C'mon Yas! ","@Vickeretta Nooooo, je pense qu'Alan aime ça. C'est différent, c'est un risque - il aime les preneurs de risques. Allez Yas !",0
I am beyond exhausted today.  I have absolutely no motivation to do anything. Plus a nasty headache. ,Je suis au-delà de l'épuisement aujourd'hui. Je n'ai absolument aucune motivation pour faire quoi que ce soit. En plus d'un horrible mal de tête.,0
"for my very short #followfriday, some new tweeps that I have found very interesting  @SDArtJournal @dwellephant @ranchovalencia","pour mon très court #followfriday, quelques nouveaux tweeps que j'ai trouvés très intéressants @SDArtJournal @dwellephant @ranchovalencia",4
@metawops It depends on how much followers you have... ,@metawops Cela dépend du nombre de followers que tu as...,0
@goldenspines Twitter often does weird stuff.  ,@goldenspines Twitter fait souvent des trucs bizarres.,4
"Sara graduates on Thursday, I am sooo not ready for this!   I don't want her to grow up.","Sara obtient son diplôme jeudi, je ne suis tellement pas prêt pour ça ! Je ne veux pas qu'elle grandisse.",0
"@UmAlawi lol nooo, I've been on here for months and have a way worse attn span  But, ok, maybe ;) *watch out for me*","@UmAlawi lol nooo, je suis ici depuis des mois et j'ai une bien pire capacité d'attention Mais, ok, peut-être ;) *fais attention à moi*",4
right I am off to the hospital  seeya later ,bon je pars à l'hôpital à plus tard,4
does not like the heat. I think I have been bitten and I can't stop sneezing ,n'aime pas la chaleur. Je pense avoir été piqué et je n'arrête pas d'éternuer,0
@martinbrossman Sorry to hear that Martin   Give her my best!,Désolé d'apprendre ça Martin   Passe-lui le bonjour !,0
headache still not lifted. additional symptoms. looks like pill-popping all day ,La migraine n'est toujours pas partie. Des symptômes supplémentaires. On dirait que je prends des pilules toute la journée,0
sending out paper work to tax commission to have the process to get the title for my bike so i can do the major repairs ,Envoi de documents à la commission fiscale pour entamer le processus d'obtention du titre de ma moto afin de pouvoir effectuer les réparations majeures,4
Highland Wildlife park today yeyyy  Yuri and Sasha the tiggies....shorrttssssss aye,Parc animalier de Highland aujourd'hui youpi  Yuri et Sasha les tigres....shorts ouais,4
"@amandapiell Oh, I'm a girl, and gaming computers are awesome - they support better graphics and sound, so games are pretty and don't lag ","Oh, je suis une fille, et les ordinateurs de jeu sont géniaux - ils offrent de meilleurs graphismes et un meilleur son, donc les jeux sont beaux et ne laguent pas",4
"just woke up, ive been asleep sine 4 hah. i dont feel good  &amp; the people i used to steal internet from, moved. so text (: instead of m ...","Je viens de me réveiller, j'ai dormi depuis 4 heures. Je ne me sens pas bien et les gens chez qui je volais internet ont déménagé. Donc envoie un texto (: au lieu de m ...",0
dang i thought the Jonas Brother's were done performing but there was more. Dang i'm an idiot.  i guess youtube.,"Zut, je pensais que les Jonas Brothers avaient fini de se produire mais il y en avait plus. Zut, je suis idiot. Je suppose que YouTube.",0
"@ChicMom well, good luck! ","Eh bien, bonne chance !",4
"@tommcfly hey Tom, I'm waiting for you back to Brazil cuz I didn't go to your last concert here  are you coming in October?","Hey Tom, j'attends ton retour au Brésil car je n'ai pas pu assister à ton dernier concert ici. Tu viens en octobre ?",0
"@davehodg Ah mate, enjoy  We'll be thinking of you from the stuffy halls!","Ah mec, profite bien  On pensera à toi depuis les salles étouffantes !",4
I can lose a lover but i cant lose a friend.  ESOTSM;,Je peux perdre un amoureux mais je ne peux pas perdre un ami. ESOTSM;,0
@Jason_Manford figuring that out has just ruined my childhood. ,Le fait de comprendre cela vient de ruiner mon enfance.,0
@lilygetcrunkk septum and you are coming ,Septum et tu viens,4
"@jnyemb oh no way, you can't do that! Sooo unfair ","Oh non, tu ne peux pas faire ça ! Tellement injuste",0
"Working hard on a beautiful day!! Yeaaaah!!  in St. Francis, WI http://loopt.us/vV5jZw.t","Travailler dur par une belle journée !! Ouais !! à St. Francis, WI http://loopt.us/vV5jZw.t",4
#myweakness  Is music and i live to meet the people who make it ,#mavulnerabilité C'est la musique et je vis pour rencontrer les gens qui la créent,4
"ahh, too much work!  im gonna have to skip walking home for lunch to watch cartoons  ","Oh, trop de travail ! Je vais devoir renoncer à rentrer chez moi pour déjeuner et regarder des dessins animés",0
"Waaah, asshat at CVS yesterday shortchanged me  I paid 10$ for chips.","Aaah, l'imbécile de CVS hier m'a rendu la monnaie en dessous. J'ai payé 10$ pour des chips.",0
"My dad wiped our comp hard drive cuz hes weird, so i cant watch buckley on blogtv  34 more minutes  &lt;!itsabby!&gt;","Mon père a effacé le disque dur de notre ordinateur car il est bizarre, donc je ne peux pas regarder Buckley sur blogtv. Encore 34 minutes  &lt;!itsabby!&gt;",0
Morning world. It's a beautiful day  Here's hoping for some pathetic fallacy,Bonjour le monde. C'est une belle journée  En espérant un peu de pathétique fallacieux,4
@weisslu well if you are ever bored.... I'd give it a go! ,"@weisslu eh bien, si jamais vous vous ennuyez.... je tenterais le coup!",4
